pattern,blur_sigma,noise_std,trial,seed,pipeline,pipeline_description,metric,score,identity_same_input_score,ratio_to_identity_same_input,identity_sharp_anchor,ratio_to_identity_sharp_anchor,calibration_threshold,expected_class,predicted_blurred
vertical_bars,3,15,2,20393003,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,4627.300170,4491.627028,1.030206,15748.242188,0.293830,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,35954.936615,35874.020325,1.002256,251971.875000,0.142694,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,4979.711213,4491.627028,1.108665,15748.242188,0.316207,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36494.984253,35874.020325,1.017310,251971.875000,0.144838,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,1817.237398,4491.627028,0.404583,15748.242188,0.115393,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,35814.854950,35874.020325,0.998351,251971.875000,0.142138,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,104.347745,4491.627028,0.023232,15748.242188,0.006626,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,27150.618958,35874.020325,0.756832,251971.875000,0.107753,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,104.347745,4491.627028,0.023232,15748.242188,0.006626,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,27150.618958,35874.020325,0.756832,251971.875000,0.107753,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,89.089018,4491.627028,0.019834,15748.242188,0.005657,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,26958.101074,35874.020325,0.751466,251971.875000,0.106989,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,9693.419908,4491.627028,2.158109,15748.242188,0.615524,7912.250000,blurred,0
vertical_bars,3,15,2,20393003,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42631.883942,35874.020325,1.188378,251971.875000,0.169193,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,16450.200734,4491.627028,3.662415,15748.242188,1.044574,7912.250000,blurred,0
vertical_bars,3,15,2,20393003,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,50325.517456,35874.020325,1.402840,251971.875000,0.199727,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,149.236961,4491.627028,0.033226,15748.242188,0.009476,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,31525.674988,35874.020325,0.878788,251971.875000,0.125116,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,139.264767,4491.627028,0.031005,15748.242188,0.008843,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,31095.755096,35874.020325,0.866804,251971.875000,0.123410,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,107.792173,4491.627028,0.023998,15748.242188,0.006845,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,27210.196228,35874.020325,0.758493,251971.875000,0.107989,141277.250000,blurred,1
vertical_bars,3,15,2,20393003,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,134.200688,4491.627028,0.029878,15748.242188,0.008522,7912.250000,blurred,1
vertical_bars,3,15,2,20393003,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,27172.467987,35874.020325,0.757441,251971.875000,0.107839,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,identity,No preprocessing,laplacian_variance,4442.120810,4442.120810,1.000000,15748.242188,0.282071,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,identity,No preprocessing,tenengrad_energy,35845.458466,35845.458466,1.000000,251971.875000,0.142260,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,4598.850435,4442.120810,1.035283,15748.242188,0.292023,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,35928.564819,35845.458466,1.002318,251971.875000,0.142590,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,4811.853009,4442.120810,1.083233,15748.242188,0.305549,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36500.698547,35845.458466,1.018280,251971.875000,0.144860,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,1751.864484,4442.120810,0.394376,15748.242188,0.111242,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,35824.847961,35845.458466,0.999425,251971.875000,0.142178,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,103.496642,4442.120810,0.023299,15748.242188,0.006572,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,27100.905945,35845.458466,0.756049,251971.875000,0.107555,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,103.496642,4442.120810,0.023299,15748.242188,0.006572,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,27100.905945,35845.458466,0.756049,251971.875000,0.107555,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,88.997085,4442.120810,0.020035,15748.242188,0.005651,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,26916.018646,35845.458466,0.750891,251971.875000,0.106822,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,9572.492328,4442.120810,2.154937,15748.242188,0.607845,7912.250000,blurred,0
vertical_bars,3,15,3,20393004,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42623.642731,35845.458466,1.189095,251971.875000,0.169160,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,16246.935349,4442.120810,3.657473,15748.242188,1.031667,7912.250000,blurred,0
vertical_bars,3,15,3,20393004,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,50313.448883,35845.458466,1.403621,251971.875000,0.199679,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,149.337385,4442.120810,0.033618,15748.242188,0.009483,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,31473.694122,35845.458466,0.878039,251971.875000,0.124910,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,139.119446,4442.120810,0.031318,15748.242188,0.008834,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,31027.953186,35845.458466,0.865603,251971.875000,0.123141,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,107.456161,4442.120810,0.024190,15748.242188,0.006823,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,27149.887634,35845.458466,0.757415,251971.875000,0.107750,141277.250000,blurred,1
vertical_bars,3,15,3,20393004,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,133.745189,4442.120810,0.030108,15748.242188,0.008493,7912.250000,blurred,1
vertical_bars,3,15,3,20393004,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,27125.915924,35845.458466,0.756746,251971.875000,0.107655,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,identity,No preprocessing,laplacian_variance,4541.930257,4541.930257,1.000000,15748.242188,0.288409,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,identity,No preprocessing,tenengrad_energy,35853.903931,35853.903931,1.000000,251971.875000,0.142293,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,4687.296879,4541.930257,1.032005,15748.242188,0.297639,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,35931.999634,35853.903931,1.002178,251971.875000,0.142603,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,5055.438056,4541.930257,1.113059,15748.242188,0.321016,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36475.160950,35853.903931,1.017327,251971.875000,0.144759,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,1819.241415,4541.930257,0.400544,15748.242188,0.115520,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,35780.819489,35853.903931,0.997962,251971.875000,0.142003,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,104.364270,4541.930257,0.022978,15748.242188,0.006627,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,27104.292511,35853.903931,0.755965,251971.875000,0.107569,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,104.364270,4541.930257,0.022978,15748.242188,0.006627,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,27104.292511,35853.903931,0.755965,251971.875000,0.107569,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,89.208358,4541.930257,0.019641,15748.242188,0.005665,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,26912.685699,35853.903931,0.750621,251971.875000,0.106808,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,9800.257856,4541.930257,2.157730,15748.242188,0.622308,7912.250000,blurred,0
vertical_bars,3,15,4,20393005,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42628.610016,35853.903931,1.188953,251971.875000,0.169180,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,16631.759948,4541.930257,3.661826,15748.242188,1.056103,7912.250000,blurred,0
vertical_bars,3,15,4,20393005,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,50310.596466,35853.903931,1.403211,251971.875000,0.199668,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,149.867520,4541.930257,0.032996,15748.242188,0.009516,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,31473.038269,35853.903931,0.877813,251971.875000,0.124907,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,139.709822,4541.930257,0.030760,15748.242188,0.008871,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,31028.263672,35853.903931,0.865408,251971.875000,0.123142,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,107.603223,4541.930257,0.023691,15748.242188,0.006833,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,27147.843994,35853.903931,0.757180,251971.875000,0.107742,141277.250000,blurred,1
vertical_bars,3,15,4,20393005,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,134.770484,4541.930257,0.029673,15748.242188,0.008558,7912.250000,blurred,1
vertical_bars,3,15,4,20393005,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,27136.577789,35853.903931,0.756865,251971.875000,0.107697,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,identity,No preprocessing,laplacian_variance,4538.970637,4538.970637,1.000000,15748.242188,0.288221,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,identity,No preprocessing,tenengrad_energy,35851.341217,35851.341217,1.000000,251971.875000,0.142283,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,4685.585288,4538.970637,1.032301,15748.242188,0.297531,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,35927.620331,35851.341217,1.002128,251971.875000,0.142586,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,4974.019722,4538.970637,1.095848,15748.242188,0.315846,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_q75,JPEG quality 75 round trip,tenengrad_energy,36453.238770,35851.341217,1.016789,251971.875000,0.144672,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_q50,JPEG quality 50 round trip,laplacian_variance,1833.022166,4538.970637,0.403841,15748.242188,0.116395,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_q50,JPEG quality 50 round trip,tenengrad_energy,35834.790253,35851.341217,0.999538,251971.875000,0.142217,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",laplacian_variance,104.877068,4538.970637,0.023106,15748.242188,0.006660,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,resize_area_linear,"0.5x INTER_AREA down, INTER_LINEAR up",tenengrad_energy,27062.988800,35851.341217,0.754867,251971.875000,0.107405,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,resize_linear_linear,0.5x INTER_LINEAR down and up,laplacian_variance,104.877068,4538.970637,0.023106,15748.242188,0.006660,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,resize_linear_linear,0.5x INTER_LINEAR down and up,tenengrad_energy,27062.988800,35851.341217,0.754867,251971.875000,0.107405,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,gaussian_denoise,Gaussian low-pass sigma 1,laplacian_variance,89.421478,4538.970637,0.019701,15748.242188,0.005678,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,gaussian_denoise,Gaussian low-pass sigma 1,tenengrad_energy,26854.975952,35851.341217,0.749065,251971.875000,0.106579,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,unsharp_0_5,"Unsharp amount 0.5, sigma 1",laplacian_variance,9788.846565,4538.970637,2.156623,15748.242188,0.621583,7912.250000,blurred,0
vertical_bars,3,15,5,20393006,unsharp_0_5,"Unsharp amount 0.5, sigma 1",tenengrad_energy,42690.245758,35851.341217,1.190757,251971.875000,0.169425,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,unsharp_1_0,"Unsharp amount 1.0, sigma 1",laplacian_variance,16575.718488,4538.970637,3.651867,15748.242188,1.052544,7912.250000,blurred,0
vertical_bars,3,15,5,20393006,unsharp_1_0,"Unsharp amount 1.0, sigma 1",tenengrad_energy,50430.448792,35851.341217,1.406654,251971.875000,0.200143,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,laplacian_variance,150.739074,4538.970637,0.033210,15748.242188,0.009572,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,denoise_then_unsharp,Gaussian denoise then unsharp amount 1.0,tenengrad_energy,31418.852753,35851.341217,0.876365,251971.875000,0.124692,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,laplacian_variance,140.406936,4538.970637,0.030934,15748.242188,0.008916,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,unsharp_then_denoise,Unsharp amount 1.0 then Gaussian denoise,tenengrad_energy,30959.851257,35851.341217,0.863562,251971.875000,0.122870,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_then_resize,JPEG quality 75 then area-linear resize,laplacian_variance,107.733478,4538.970637,0.023735,15748.242188,0.006841,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,jpeg_then_resize,JPEG quality 75 then area-linear resize,tenengrad_energy,27091.841644,35851.341217,0.755672,251971.875000,0.107519,141277.250000,blurred,1
vertical_bars,3,15,5,20393006,resize_then_jpeg,Area-linear resize then JPEG quality 75,laplacian_variance,134.071528,4538.970637,0.029538,15748.242188,0.008513,7912.250000,blurred,1
vertical_bars,3,15,5,20393006,resize_then_jpeg,Area-linear resize then JPEG quality 75,tenengrad_energy,27079.824646,35851.341217,0.755336,251971.875000,0.107472,141277.250000,blurred,1
vertical_bars,3,15,6,20393007,identity,No preprocessing,laplacian_variance,4501.088872,4501.088872,1.000000,15748.242188,0.285815,7912.250000,blurred,1
vertical_bars,3,15,6,20393007,identity,No preprocessing,tenengrad_energy,35809.436188,35809.436188,1.000000,251971.875000,0.142117,141277.250000,blurred,1
vertical_bars,3,15,6,20393007,jpeg_q95,JPEG quality 95 round trip,laplacian_variance,4650.901546,4501.088872,1.033284,15748.242188,0.295328,7912.250000,blurred,1
vertical_bars,3,15,6,20393007,jpeg_q95,JPEG quality 95 round trip,tenengrad_energy,35889.769714,35809.436188,1.002243,251971.875000,0.142436,141277.250000,blurred,1
vertical_bars,3,15,6,20393007,jpeg_q75,JPEG quality 75 round trip,laplacian_variance,4931.108846,4501.088872,1.095537,15748.242188,0.313121,7912.250000,blurred,1
